Date,Title,Url,Language,Author,Avatar,Category Details,Checked,City,Display URLs,Expanded URLs,Full Name,Full Text,Gender,Hashtags,Impact,Impressions,Latitude,Location Name,Longitude,Media Filter,Media URLs,Mentioned Authors,Original Url,Thread Author,Thread Created Date,Thread Entry Type,Thread Id,Thread URL,Twitter Author ID,Twitter Channel Role,Twitter Followers,Twitter Following,Twitter Reply Count,Twitter Reply to,Twitter Retweet of,Twitter Retweets,Twitter Tweets,Twitter Verified,Updated,Reach (new)
15:46.0,"Sabe aquelas notas oficiais, ""estamos trabalhando"", @USASwimming diz que ainda busca datas para o US Olympic Trials em 2021 e tambÃ©m irÃ¡ definir em breve um anÃºncio sobre os ingressos jÃ¡ comprados. 

https://t.co/jxUCVPou8E",http://twitter.com/alexpussieldi/statuses/1245112577719447566,pt,alexpussieldi,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/510479074?token=c864a1b64954213b8bfae2986a3bcfe2806149ddbe11c49913a7dda4007d0e87,,FALSE,,,https://www.usaswimming.org/news-landing-page%2f2020%2f03%2f31%2fplanning-continuing-for-u.s.-olympic-team-trials-swimming-in-2021,alexpussieldi (Coach Alex Pussieldi),"Sabe aquelas notas oficiais, ""estamos trabalhando"", @USASwimming diz que ainda busca datas para o US Olympic Trials em 2021 e tambÃ©m irÃ¡ definir em breve um anÃºncio sobre os ingressos jÃ¡ comprados. https://t.co/jxUCVPou8E",male,,34.7,11988,0,USA,0,,,@usaswimming,http://twitter.com/alexpussieldi/statuses/1245112577719447566,,,post,0,,510479074,,11988,4530,0,,,0,77866,TRUE,2020-10-05T16:39:32.029+0000,5516
14:03.0,"@TeamUSA @ApoloOhno, 2006 500m",http://twitter.com/AJLunaXR/statuses/1245112146280812547,de,AJLunaXR,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/29164553?token=f342eb90ce0b7dc07b76245e1b30ddb729ab1bb6747b050f2f7f715514885b53,,FALSE,,,,AJLunaXR (Luna),"@TeamUSA @ApoloOhno, 2006 500m",female,,0,145,0,,0,,,"@teamusa, @apoloohno",http://twitter.com/AJLunaXR/statuses/1245112146280812547,TeamUSA,,reply,1.24506E+18,,29164553,,145,312,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,1905,FALSE,2020-10-05T16:39:32.048+0000,0
13:09.0,@TeamUSA Is to be USA vs USSR 1980 hockey,http://twitter.com/smstuds16/statuses/1245111921520631808,en,smstuds16,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/305912768?token=1d97236b572a5ad5baf296cb7a4bced70b595fad1203b6da0ed9b5ff50ffdcc7,,FALSE,,,,smstuds16 (Sean Studders),@TeamUSA Is to be USA vs USSR 1980 hockey,male,,0,36,0,"MA, USA",0,,,@teamusa,http://twitter.com/smstuds16/statuses/1245111921520631808,TeamUSA,,reply,1.24506E+18,,305912768,,36,951,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,1099,FALSE,2020-10-05T16:39:32.051+0000,0
12:06.0,@FIFAWWC @USWNT @alexmorgan13 @crysdunn_19 @mPinoe @kelleymohara @CarliLloyd Had to add a video! https://t.co/WXeHZNaFYH,http://twitter.com/BethanyCAMurphy/statuses/1245111653970128898,en,BethanyCAMurphy,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/74809315?token=7b3202d416a142162e1000c27965f3cebfecb37d2f60f57b659d1360a353f42b,,FALSE,,,,BethanyCAMurphy (Bethany Murphy),@FIFAWWC @USWNT @alexmorgan13 @crysdunn_19 @mPinoe @kelleymohara @CarliLloyd Had to add a video! https://t.co/WXeHZNaFYH,female,,0,31,0,USA,0,,https://video.twimg.com/ext_tw_video/1245111608042496000/pu/vid/1280x720/SzfQfTwJqZX1pDf0.mp4?tag=10,"@fifawwc, @uswnt, @alexmorgan13, @crysdunn_19, @mpinoe, @kelleymohara, @carlilloyd",http://twitter.com/BethanyCAMurphy/statuses/1245111653970128898,FIFAWWC,,reply,1.2443E+18,,74809315,,31,186,0,http://twitter.com/FIFAWWC/statuses/1244296825529675776,,0,73,FALSE,2020-10-05T16:39:32.048+0000,0
08:39.0,@TeamUSA 1980 USA vs USSR Hockey for sure ðŸ”¥ðŸ”¥,http://twitter.com/MBUDir_Sheeley/statuses/1245110787842232329,en,MBUDir_Sheeley,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1429168080?token=81e030c34b633675a79812dfd1ec117ba1433a074c0bf409b665a48e0741e6c4,,FALSE,,,,MBUDir_Sheeley (Jonathan E. Sheeley),@TeamUSA 1980 USA vs USSR Hockey for sure ðŸ”¥ðŸ”¥,male,,0,272,0,"WI, USA",0,,,@teamusa,http://twitter.com/MBUDir_Sheeley/statuses/1245110787842232329,TeamUSA,,reply,1.24506E+18,,1429168080,,272,556,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,1468,FALSE,2020-10-05T16:39:32.003+0000,0
07:38.0,@reesebatesvb @vbcoch @USAVBeach @usavolleyball @MadiReed42 @nell_copeland and Moss!! Yâ€™all should do this!,http://twitter.com/LanderVBALL/statuses/1245110531238879233,en,LanderVBALL,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1676335555?token=75f2e181c138b856779f9acb18b501bbcf2f3ed6baf22e77a5a1126d95025f9e,,FALSE,,,,LanderVBALL (Lander Volleyball),@reesebatesvb @vbcoch @USAVBeach @usavolleyball @MadiReed42 @nell_copeland and Moss!! Yâ€™all should do this!,male,,33.8,460,0,,0,,,"@reesebatesvb, @vbcoch, @usavbeach, @usavolleyball, @madireed42, @nell_copeland",http://twitter.com/LanderVBALL/statuses/1245110531238879233,reesebatesvb,,reply,1.24472E+18,,1676335555,,460,128,2,http://twitter.com/reesebatesvb/statuses/1244715184737976321,,0,2679,FALSE,2020-10-05T16:39:32.009+0000,2056
07:07.0,"@RobergTax @TeamUSA Derek Redmond and his dad helping him 1992 Barcelona
Or
Jesse Owens medal ceremony 1936 Berlin",http://twitter.com/J_Stephens_CPA/statuses/1245110400548507650,en,J_Stephens_CPA,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/170027716?token=2b93614c50bdb368555ad4f4508d2ae971b700d986595a7bf94e3a4e31302a9a,,FALSE,Plano,,,J_Stephens_CPA (Jeremy Stephens),@RobergTax @TeamUSA Derek Redmond and his dad helping him 1992 Barcelona Or Jesse Owens medal ceremony 1936 Berlin,male,,0,593,0,"Plano, TX, USA",0,,,"@robergtax, @teamusa",http://twitter.com/J_Stephens_CPA/statuses/1245110400548507650,RobergTax,,reply,1.24511E+18,,170027716,,593,549,0,http://twitter.com/RobergTax/statuses/1245105190740557826,,0,8582,FALSE,2020-10-05T16:39:32.025+0000,0
06:55.0,@TeamUSA Apolo Ohno winning gold at the Torino Olympics. Such pure joy when he crossed the finish line! ðŸ’—ðŸ˜,http://twitter.com/LurkerB5/statuses/1245110350737035264,en,LurkerB5,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/58896284?token=ff5d9c30618c0093c46d16c5ee62b8c0d8d6768726b87cb0864304ff8187843b,,FALSE,,,,LurkerB5 (My Sharona),@TeamUSA Apolo Ohno winning gold at the Torino Olympics. Such pure joy when he crossed the finish line! ðŸ’—ðŸ˜,unknown,,0,9,0,,0,,,@teamusa,http://twitter.com/LurkerB5/statuses/1245110350737035264,TeamUSA,,reply,1.24506E+18,,58896284,,9,75,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,215,FALSE,2020-10-05T16:39:32.017+0000,0
05:56.0,@TeamUSA Dan Jansen winning the 1000M in 94.,http://twitter.com/dennismcook/statuses/1245110102752931841,en,dennismcook,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/56928802?token=8d8af2d01969f7082a8ce64537ed7f81be2a2899aff28f3720c8f6691c1857fd,,FALSE,Eugene,,,dennismcook (Dennis Cook),@TeamUSA Dan Jansen winning the 1000M in 94.,male,,0,102,0,"Eugene, OR, USA",0,,,@teamusa,http://twitter.com/dennismcook/statuses/1245110102752931841,TeamUSA,,reply,1.24506E+18,,56928802,,102,750,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,4462,FALSE,2020-10-05T16:39:32.033+0000,0
05:49.0,@TeamUSA Not even a question https://t.co/1XwsL6PonY,http://twitter.com/tophercasanova/statuses/1245110076316278786,en,tophercasanova,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/270736761?token=3fd3fe54c0bbbe4b25d210b3fc5d36655b0baf137fe1da176f7a042bcb13d397,,FALSE,Minneapolis,,,tophercasanova (Topher),@TeamUSA Not even a question https://t.co/1XwsL6PonY,unknown,,0,282,0,"Minneapolis, MN, USA",0,,https://video.twimg.com/tweet_video/EUeFAfkXYAE5VSi.mp4#gif,@teamusa,http://twitter.com/tophercasanova/statuses/1245110076316278786,TeamUSA,,reply,1.24506E+18,,270736761,,282,1101,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,20718,FALSE,2020-10-05T16:39:32.018+0000,0
02:43.0,@TeamUSA 1980 IS Olympic hockey,http://twitter.com/J_beez33/statuses/1245109295810637825,en,J_beez33,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1318490486?token=ceca5e22ca5a30e7ef6854d3b784ec3e2f97d01c916eab0697a3db664ee4a2bb,,FALSE,,,,J_beez33 (Jack Bishop),@TeamUSA 1980 IS Olympic hockey,male,,0,2,0,,0,,,@teamusa,http://twitter.com/J_beez33/statuses/1245109295810637825,TeamUSA,,reply,1.24506E+18,,1318490486,,2,30,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,256,FALSE,2020-10-05T16:39:32.035+0000,0
01:57.0,@otd_oficial @Tokyo2020 No site oficial ainda nÃ£o aparece a contagem regressiva.,http://twitter.com/LuciusMarcus2/statuses/1245109102973501440,pt,LuciusMarcus2,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/946549627783872513?token=2ac966f31f1cc4e5e351ebd2c6e1808942d4de5af43d56f82b8ab6f03875ce1f,,FALSE,Maceio,,,LuciusMarcus2 (Lucius Marcus),@otd_oficial @Tokyo2020 No site oficial ainda nÃ£o aparece a contagem regressiva.,male,,0,15,0,"Maceio, AL, BRA",0,,,"@otd_oficial, @tokyo2020",http://twitter.com/LuciusMarcus2/statuses/1245109102973501440,otd_oficial,,reply,1.24506E+18,,9.4655E+17,,15,40,0,http://twitter.com/otd_oficial/statuses/1245057413969051651,,0,1399,FALSE,2020-10-05T16:39:32.034+0000,0
01:50.0,"@TeamUSA @MattCentrowitz winning the 1,500 in Rio.",http://twitter.com/Ashleyrgsports/statuses/1245109070559756294,en,Ashleyrgsports,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/466575000?token=fd398a4a165eb1440099fa83f9ea2a1bdf165c023b70ef057b8e6a72a896d488,,FALSE,,,,Ashleyrgsports (Ashley Conklin),"@TeamUSA @MattCentrowitz winning the 1,500 in Rio.",female,,0,690,0,,0,,,"@teamusa, @mattcentrowitz",http://twitter.com/Ashleyrgsports/statuses/1245109070559756294,TeamUSA,,reply,1.24506E+18,,466575000,,690,1163,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,13679,FALSE,2020-10-05T16:39:32.034+0000,0
01:00.0,"Alex Morgan no ve como obstÃ¡culo ser madre para ir a Juegos OlÃ­mpicos
::
La futbolista de Team USA Femenil apunta al oro en Tokyo, ahora con mÃ¡s tiempo de recuperaciÃ³n.
@USWNT @alexmorgan13 #uswnt #teamusa #alexmorgan https://t.co/VaxSagRUw6",http://twitter.com/TudnRadio/statuses/1245108861679198208,es,TudnRadio,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/842088074091888645?token=c64d54616dfe14ca59a6b0b6aa72900d5f39b4283bf555edb2e8d43eb869573d,,FALSE,Miami,,,TudnRadio (TUDNRadio),"Alex Morgan no ve como obstÃ¡culo ser madre para ir a Juegos OlÃ­mpicos :: La futbolista de Team USA Femenil apunta al oro en Tokyo, ahora con mÃ¡s tiempo de recuperaciÃ³n. @USWNT @alexmorgan13 #uswnt #teamusa #alexmorgan https://t.co/VaxSagRUw6",unknown,"#uswnt, #teamusa, #alexmorgan",35.9,9684,0,"Miami, FL, USA",0,,http://pbs.twimg.com/media/EUd0Di1U0AEw7-o.jpg,"@uswnt, @alexmorgan13",http://twitter.com/TudnRadio/statuses/1245108861679198208,,,post,0,,8.42088E+17,,8950,6290,0,,,2,55978,FALSE,2020-10-05T16:39:31.968+0000,5678
59:51.0,@ussoccer @USWNT The menâ€™s team has â€œclassicsâ€???,http://twitter.com/ROADKILLDOA/statuses/1245108572897378307,en,ROADKILLDOA,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/58856904?token=d62be0d7cc0fc0a81e607cdb636d4a54312593c22ffbd052650d29fa374ca5ef,,FALSE,West Palm Beach,,,ROADKILLDOA (Daniel Psoinos),@ussoccer @USWNT The menâ€™s team has â€œclassicsâ€???,male,,0,54,0,"West Palm Beach, FL, USA",0,,,"@ussoccer, @uswnt",http://twitter.com/ROADKILLDOA/statuses/1245108572897378307,ussoccer,,reply,1.24503E+18,,58856904,,54,382,0,http://twitter.com/ussoccer/statuses/1245033114151391232,,0,3180,FALSE,2020-10-05T16:39:32.010+0000,0
59:03.0,@usabasketball The 1996 squad much better with Shaq and Pippen!!,http://twitter.com/PabloCordoba22/statuses/1245108370480267270,en,PabloCordoba22,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/2469945919?token=66dd3aec4baa0148821fa030d9d849819b4df4b1b8d0101a164b3bf42f0214f8,,FALSE,,,,PabloCordoba22 (Pablo Cordoba),@usabasketball The 1996 squad much better with Shaq and Pippen!!,male,,0,193,0,,0,,,@usabasketball,http://twitter.com/PabloCordoba22/statuses/1245108370480267270,usabasketball,,reply,1.24507E+18,,2469945919,,193,275,0,http://twitter.com/usabasketball/statuses/1245066488412688384,,0,3198,FALSE,2020-10-05T16:39:32.021+0000,0
58:48.0,"@j_breazy @reesebatesvb @USAVBeach @usavolleyball Awesome! Way to go @reesebatesvb ! 40 was what we did for our challenge. 
https://t.co/EKlabEetdm",http://twitter.com/clubvpride/statuses/1245108310832902144,en,clubvpride,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/2151788390?token=5d3d5d60ff2d170ccae6201b5cfb009d1df0584d0e9ffa9be03c82fc8ed96d84,,FALSE,Salt Lake City,,https://www.instagram.com/p/B-GP8HHFoNg/?igshid=dtxayyzpaay3,clubvpride (Club V Volleyball),@j_breazy @reesebatesvb @USAVBeach @usavolleyball Awesome! Way to go @reesebatesvb ! 40 was what we did for our challenge. https://t.co/EKlabEetdm,unknown,,0,527,0,"Salt Lake City, UT, USA",0,,,"@j_breazy, @reesebatesvb, @usavbeach, @usavolleyball",http://twitter.com/clubvpride/statuses/1245108310832902144,j_breazy,,reply,1.24509E+18,,2151788390,,527,183,0,http://twitter.com/j_breazy/statuses/1245088675953700864,,0,663,FALSE,2020-10-05T16:39:31.968+0000,0
58:30.0,Hay una entrevista muy chÃ©vere que me hizo @SoyAdriFlores en su cuenta de Instagram. Hablamos sobre @Tokyo2020 https://t.co/d90yFnVrCG,http://twitter.com/jjsayago/statuses/1245108233209024512,es,jjsayago,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/131214175?token=faea63ca17df170f8b34c8a59e2afbbec288b1cfb81333f171a1177af8457230,,FALSE,,,,jjsayago (Juan JosÃ© Sayago),Hay una entrevista muy chÃ©vere que me hizo @SoyAdriFlores en su cuenta de Instagram. Hablamos sobre @Tokyo2020 https://t.co/d90yFnVrCG,male,,37.4,14509,0,,0,,http://pbs.twimg.com/media/EUeDVd3XYAAv-Un.jpg,"@soyadriflores, @tokyo2020",http://twitter.com/jjsayago/statuses/1245108233209024512,,,post,0,,131214175,,10548,2332,0,,,1,63690,FALSE,2020-10-05T16:39:32.022+0000,6573
57:48.0,@FIFAWWC @USWNT @alexmorgan13 @crysdunn_19 @mPinoe @kelleymohara @CarliLloyd https://t.co/4W07CDp8BL,http://twitter.com/BethanyCAMurphy/statuses/1245108055802609669,de,BethanyCAMurphy,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/74809315?token=7b3202d416a142162e1000c27965f3cebfecb37d2f60f57b659d1360a353f42b,,FALSE,,,,BethanyCAMurphy (Bethany Murphy),@FIFAWWC @USWNT @alexmorgan13 @crysdunn_19 @mPinoe @kelleymohara @CarliLloyd https://t.co/4W07CDp8BL,female,,0,31,0,USA,0,,http://pbs.twimg.com/media/EUeDLMIWkAAv8wd.jpg,"@fifawwc, @uswnt, @alexmorgan13, @crysdunn_19, @mpinoe, @kelleymohara, @carlilloyd",http://twitter.com/BethanyCAMurphy/statuses/1245108055802609669,FIFAWWC,,reply,1.2443E+18,,74809315,,31,186,0,http://twitter.com/FIFAWWC/statuses/1244296825529675776,,0,72,FALSE,2020-10-05T16:39:31.969+0000,0
56:35.0,@FIFAWWC @USWNT @alexmorgan13 @crysdunn_19 @mPinoe @kelleymohara @CarliLloyd https://t.co/w316rkEEwB,http://twitter.com/BethanyCAMurphy/statuses/1245107750339784705,de,BethanyCAMurphy,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/74809315?token=7b3202d416a142162e1000c27965f3cebfecb37d2f60f57b659d1360a353f42b,,FALSE,,,,BethanyCAMurphy (Bethany Murphy),@FIFAWWC @USWNT @alexmorgan13 @crysdunn_19 @mPinoe @kelleymohara @CarliLloyd https://t.co/w316rkEEwB,female,,0,31,0,USA,0,,http://pbs.twimg.com/media/EUeC5esWAAE1M3h.jpg,"@fifawwc, @uswnt, @alexmorgan13, @crysdunn_19, @mpinoe, @kelleymohara, @carlilloyd",http://twitter.com/BethanyCAMurphy/statuses/1245107750339784705,FIFAWWC,,reply,1.2443E+18,,74809315,,31,186,0,http://twitter.com/FIFAWWC/statuses/1244296825529675776,,0,71,FALSE,2020-10-05T16:39:32.025+0000,0
56:07.0,@TeamUSA https://t.co/7WNyozKNgC,http://twitter.com/Temporary3170/statuses/1245107633717215233,de,Temporary3170,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/39889960?token=711f465a051297b324d73d50af9a6ebe00c0db2d3b156ee35d27ef9618722577,,FALSE,,,"https://youtu.be/E3paiELa7mA, https://www.youtube.com/watch?v=E3paiELa7mA&feature=youtu.be",Temporary3170 (J),@TeamUSA https://t.co/7WNyozKNgC,unknown,,0,86,0,"TX, USA",0,,,@teamusa,http://twitter.com/Temporary3170/statuses/1245107633717215233,TeamUSA,,reply,1.24506E+18,,39889960,,86,155,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,1010,FALSE,2020-10-05T16:39:32.001+0000,0
55:30.0,@TeamUSA There is only one correct answer. https://t.co/pkFX7OisK7,http://twitter.com/NJWookie/statuses/1245107479547121665,en,NJWookie,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/3773615602?token=c830cd8120b50390bbb5769934559dc29e084d98b51c56fa3d1aecf777722d56,,FALSE,New York,,,NJWookie (The Wookiee (Iâ€™ve always been â€œSocially Distantâ€)),@TeamUSA There is only one correct answer. https://t.co/pkFX7OisK7,unknown,,0,60,0,"New York, NY, USA",0,,https://video.twimg.com/tweet_video/EUeCpA5WkAAc_go.mp4#gif,@teamusa,http://twitter.com/NJWookie/statuses/1245107479547121665,TeamUSA,,reply,1.24506E+18,,3773615602,,60,409,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,2109,FALSE,2020-10-05T16:39:32.022+0000,0
55:07.0,@TeamUSA Jim Thorpe winning both the pentathlon and decathlon.,http://twitter.com/Jromanisko/statuses/1245107382851645442,en,Jromanisko,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/503760906?token=6598b04a2a96c878e2b7c46dde8dfc13d4df0a9f36f8b4a532e6642a76d036f6,,FALSE,,,,Jromanisko (Judith Romanisko),@TeamUSA Jim Thorpe winning both the pentathlon and decathlon.,female,,0,55,0,,0,,,@teamusa,http://twitter.com/Jromanisko/statuses/1245107382851645442,TeamUSA,,reply,1.24506E+18,,503760906,,55,384,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,260,FALSE,2020-10-05T16:39:32.023+0000,0
54:24.0,"@FIFAWWC @CAF_AWCON @FAZFootball @Olympics @CAF_Online @Tokyo2020 Can you swim? 
Regardless of ethnicity we all have the right to swim for our life ðŸŠðŸ¼â€â™€ï¸ðŸŠðŸ¿â€â™‚ï¸ðŸŠðŸ¼ðŸŠâ€â™‚ï¸ðŸŠðŸ¾â€â™€ï¸

This survey only takes a minute so please take part and also encourage as many people as possible to do so.

https://t.co/jqILNjWRdY",http://twitter.com/ed_accura/statuses/1245107200340746246,en,ed_accura,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/164006798?token=12f7bf0ae3c684498529172b9ca2914d18fbab4c288256a1977b450476ccb4c3,,FALSE,,,https://docs.google.com/forms/d/e/1FAIpQLScEDD4GOYBrYRhizwAQPRyOFXmBntyh7SNmn9Q8uxzo67W7JQ/viewform,ed_accura (Ed Accura),@FIFAWWC @CAF_AWCON @FAZFootball @Olympics @CAF_Online @Tokyo2020 Can you swim? Regardless of ethnicity we all have the right to swim for our life ðŸŠðŸ¼â€â™€ï¸ðŸŠðŸ¿â€â™‚ï¸ðŸŠðŸ¼ðŸŠâ€â™‚ï¸ðŸŠðŸ¾â€â™€ï¸ This survey only takes a minute so please take part and also encourage as many people as possible to do so. https://t.co/jqILNjWRdY,male,,5.7,2836,0,GBR,0,,,"@fifawwc, @caf_awcon, @fazfootball, @olympics, @caf_online, @tokyo2020",http://twitter.com/ed_accura/statuses/1245107200340746246,FIFAWWC,,reply,1.23739E+18,,164006798,,2836,960,0,http://twitter.com/FIFAWWC/statuses/1237394488391155713,,0,76536,FALSE,2020-10-05T16:39:32.015+0000,1820
53:54.0,@USABoxing @Claressashields @andreward @TeamUSA Muhammad Ali winning the gold medal in 1960,http://twitter.com/alexdcomedy/statuses/1245107077820932098,en,alexdcomedy,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/335159184?token=3a486bb890e45231e6af43a4d198e2293616a91464b5e924dc7efa8e7c1128d4,,FALSE,New York,,,alexdcomedy (Alex Davenport),@USABoxing @Claressashields @andreward @TeamUSA Muhammad Ali winning the gold medal in 1960,male,,0,400,0,"New York, NY, USA",0,,,"@usaboxing, @claressashields, @andreward, @teamusa",http://twitter.com/alexdcomedy/statuses/1245107077820932098,USABoxing,,reply,1.24509E+18,,335159184,,400,327,0,http://twitter.com/USABoxing/statuses/1245093029725081601,,0,1534,FALSE,2020-10-05T16:39:32.023+0000,0
53:53.0,@RobergTax @TeamUSA 14 year old me in 1976 loved her so much.,http://twitter.com/katyesterday/statuses/1245107071810322433,en,katyesterday,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/419250888?token=510dd4b2d20d0a9a4a36033f1fd868467677176b1bbc2dc42a36e193ca418f06,,FALSE,,,,katyesterday (Katy Ayer),@RobergTax @TeamUSA 14 year old me in 1976 loved her so much.,female,,12.6,147,0,"CA, USA",0,,,"@robergtax, @teamusa",http://twitter.com/katyesterday/statuses/1245107071810322433,RobergTax,,reply,1.24511E+18,,419250888,,147,264,1,http://twitter.com/RobergTax/statuses/1245105190740557826,,0,3502,FALSE,2020-10-05T16:39:32.025+0000,0
53:00.0,@jamietworkowski @TWLOHA @USWNT @Ashlyn_Harris @mojgani So cool !! Canâ€™t wait,http://twitter.com/ManonBODINIER2/statuses/1245106849927610375,en,ManonBODINIER2,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1165089186829000704?token=efb2f60a685a3839ee1cbe5c2e9fa7861e950d5da5ed9e01c916992c81f4d90d,,FALSE,,,,ManonBODINIER2 (A team ðŸ¤“),@jamietworkowski @TWLOHA @USWNT @Ashlyn_Harris @mojgani So cool !! Canâ€™t wait,unknown,,0,271,0,,0,,,"@jamietworkowski, @twloha, @uswnt, @ashlyn_harris, @mojgani",http://twitter.com/ManonBODINIER2/statuses/1245106849927610375,jamietworkowski,,reply,1.24511E+18,,1.16509E+18,,271,154,0,http://twitter.com/jamietworkowski/statuses/1245106406530916352,,0,3311,FALSE,2020-10-05T16:39:31.954+0000,0
52:38.0,"@TeamUSA 1968: Witnessing the #FosburyFlop as the crowd shouts ""Ole.""",http://twitter.com/tremes15/statuses/1245106755903856641,en,tremes15,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/361322792?token=24c0e00cb8cc734260eceaa167d1b0a77a78c9b6eafd467a51c0e2eb9e80430f,,FALSE,,,,tremes15 (Tom Remes),"@TeamUSA 1968: Witnessing the #FosburyFlop as the crowd shouts ""Ole.""",male,#fosburyflop,0,416,0,"MO, USA",0,,,@teamusa,http://twitter.com/tremes15/statuses/1245106755903856641,TeamUSA,,reply,1.24506E+18,,361322792,,416,1890,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,12344,FALSE,2020-10-05T16:39:31.951+0000,0
52:07.0,@RobergTax @TeamUSA That was a great moment!,http://twitter.com/PaulasPicks/statuses/1245106628925546503,en,PaulasPicks,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/109976206?token=558738967659aaa4dec0af7bc4e5f1f85c5759fb167182e1c19d8cabefd7c8cf,,FALSE,,,,PaulasPicks (PaulaTheSmall),@RobergTax @TeamUSA That was a great moment!,unknown,,0,853,0,"VA, USA",0,,,"@robergtax, @teamusa",http://twitter.com/PaulasPicks/statuses/1245106628925546503,RobergTax,,reply,1.24511E+18,,109976206,,853,876,0,http://twitter.com/RobergTax/statuses/1245105190740557826,,0,14620,FALSE,2020-10-05T16:39:31.943+0000,0
51:55.0,@TeamUSA https://t.co/Hk6ggBXDq9,http://twitter.com/DopeThingsNick/statuses/1245106576660344834,de,DopeThingsNick,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/3167972329?token=fa159087f668dab78f90492cf34e28c68c7207342e200e9127137562150a0220,,FALSE,New York,,,DopeThingsNick ((Nick R.) DopeThings),@TeamUSA https://t.co/Hk6ggBXDq9,male,,0,525,0,"New York, NY, USA",0,,https://video.twimg.com/tweet_video/EUeB0Y4XQAAtrn3.mp4#gif,@teamusa,http://twitter.com/DopeThingsNick/statuses/1245106576660344834,TeamUSA,,reply,1.24506E+18,,3167972329,,525,77,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,8903,FALSE,2020-10-05T16:39:31.961+0000,0
